Date,Particular,Thickness,Voucher No.,Quantity,Weight Per Piece,Weight,Rate,Value
2023-09-11,5.50MM DWR,5.5,B414,35,12.32,431.2,772.22,27028
2023-09-11,11MM DIR,11.0,B414,2,24.64,49.28,1115.07,2230
2023-09-11,3.30MM DIR,3.3,B416,1,7.392,7.392,384.51,385
2023-09-12,3.30MM DWR,3.3,B422,7,7.392,51.744,512.0,3584
2023-09-12,11MM DWR,11.0,B423,100,24.64,2464.0,1105.46,110546
2023-09-12,3.30MM DWR,3.3,B423,250,7.392,1848.0,364.32,91080
2023-09-12,5.50MM DWR,5.5,B423,30,12.32,369.6,588.62,17659
2023-09-12,7.50MM DWR,7.5,B423,30,16.8,504.0,743.38,22301
2023-09-12,17MM DWR,17.0,B423,30,38.080000000000005,1142.4,1626.47,48794
2023-09-12,17MM DWR,17.0,B425,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-09-12,5.50MM DWR,5.5,B425,40,12.32,492.8,772.22,30889
2023-09-12,3.30MM DWR,3.3,B425,50,7.392,369.6,479.03,23952
2023-09-12,17MM DWR,17.0,B426,20,38.080000000000005,761.6000000000001,2134.02,42680
2023-09-12,17MM DWR,17.0,B427,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-09-12,5.50MM DIR,5.5,B432,1,12.32,12.32,594.38,594
2023-09-12,3.30MM DIR,3.3,B432,2,7.392,14.784,368.49,737
2023-09-12,5.50MM DWR,5.5,B433,10,12.32,123.2,772.22,7722
2023-09-12,3.30MM DWR,3.3,B434,5,7.392,36.96,479.03,2395
2023-09-12,8MM HDHMR,8.0,B423,15,17.92,268.8,990.75,14861
2023-09-12,12MM HDHMR,12.0,B423,30,26.880000000000003,806.4000000000001,1506.63,45199
2023-09-12,18MM HDHMR,18.0,B423,20,40.32000000000001,806.4000000000001,2244.9,44898
2023-09-12,8MM HDHMR,8.0,B435,15,17.92,268.8,1234.27,18514
2023-09-13,3.30MM DWR,3.3,B438,10,7.392,73.92,479.03,4790
2023-09-13,25MM DWR,25.0,B440,2,56.00000000000001,112.00000000000001,3473.38,6947
2023-09-13,11MM DWR,11.0,B440,10,24.64,246.4,1449.91,14499
2023-09-13,5.50MM DWR,5.5,B440,50,12.32,616.0,772.22,38611
2023-09-13,3.30MM DWR,3.3,B440,25,7.392,184.8,479.03,11976
2023-09-13,11MM DWR,11.0,B441,4,24.64,98.56,1449.91,5800
2023-09-13,3.30MM DWR,3.3,B441,4,7.392,29.568,479.03,1916
2023-09-13,17MM DWR,17.0,B442,1,38.080000000000005,38.080000000000005,2134.0,2134
2023-09-13,5.50MM DIR,5.5,B444,2,12.32,24.64,594.38,1189
2023-09-13,3.30MM DWR,3.3,B444,1,7.392,7.392,479.03,479
2023-09-13,11MM DWR,11.0,B448,3,24.64,73.92,1449.91,4350
2023-09-13,3.30MM DWR,3.3,B449,10,7.392,73.92,479.03,4790
2023-09-13,5.50MM DWR,5.5,B449,10,12.32,123.2,772.22,7722
2023-09-13,3.30MM DIR,3.3,B451,2,7.392,14.784,400.53,801
2023-09-13,18MM HDHMR,18.0,B440,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-09-13,8MM HDHMR,8.0,B440,3,17.92,53.760000000000005,1299.31,3898
2023-09-13,12MM HDHMR,12.0,B440,5,26.880000000000003,134.4,1977.01,9885
2023-09-13,3MM HDHMR,3.0,B447,2,6.720000000000001,13.440000000000001,543.12,1086
2023-09-13,5.50MM HDHMR,5.5,B447,1,12.32,12.32,964.47,964
2023-09-14,3.30MM DWR,3.3,B453,5,7.392,36.96,479.03,2395
2023-09-14,3.30MM DWR,3.3,B455,5,7.392,36.96,479.03,2395
2023-09-14,17MM DWR,17.0,B455,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-09-14,3.30MM DWR,3.3,B458,15,7.392,110.88000000000001,479.0,7185
2023-09-14,3.30MM DWR,3.3,B462,15,7.392,110.88000000000001,434.47,6517
2023-09-14,3MM HDHMR,3.0,B457,10,6.720000000000001,67.2,543.12,5431
2023-09-15,3.30MM DWR,3.3,B470,10,7.392,73.92,479.03,4790
2023-09-15,3.30MM DIR,3.3,B472,50,7.392,369.6,328.75,16438
2023-09-16,3MM HDHMR,3.0,B482,1,6.720000000000001,6.720000000000001,543.12,543
2023-09-18,25MM DWR,25.0,B486,2,56.00000000000001,112.00000000000001,3473.38,6947
2023-09-19,3.30MM DWR,3.3,B487,10,7.392,73.92,480.0,4800
2023-09-19,3.30MM DIR,3.3,B489,60,7.392,443.52000000000004,368.49,22109
2023-09-19,17MM DWR,17.0,B490,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-09-19,3.30MM DWR,3.3,B490,5,7.392,36.96,479.03,2395
2023-09-19,5.50MM DWR,5.5,B491,3,12.32,36.96,772.22,2317
2023-09-19,7.50MM DWR,7.5,B491,1,16.8,16.8,975.69,976
2023-09-20,3.30MM DWR,3.3,B498,5,7.392,36.96,479.03,2395
2023-09-21,3.30MM DWR,3.3,C005,5,7.392,36.96,479.03,2395
2023-09-21,7.50MM DWR,7.5,C006,15,16.8,252.0,975.69,14635
2023-09-21,5.50MM DWR,5.5,C009,8,12.32,98.56,772.22,6178
2023-09-21,3.30MM DWR,3.3,C010,5,7.392,36.96,480.0,2400
2023-09-21,5.50MM HDHMR,5.5,C006,10,12.32,123.2,964.47,9645
2023-09-21,8MM HDHMR,8.0,C006,8,17.92,143.36,1299.31,10394
2023-09-21,3MM HDHMR,3.0,C007,30,6.720000000000001,201.60000000000002,543.13,16294
2023-09-21,18MM HDHMR,18.0,C007,2,40.32000000000001,80.64000000000001,2944.5,5889
2023-09-22,3.30MM DWR,3.3,C016,3,7.392,22.176000000000002,479.03,1437
2023-09-22,5.50MM DWR,5.5,C018,1,12.32,12.32,594.7,595
2023-09-22,11MM DWR,11.0,C018,2,24.64,49.28,1116.67,2233
2023-09-23,3.30MM DWR,3.3,C029,5,7.392,36.96,479.03,2395
2023-09-23,5.50MM DWR,5.5,C031,3,12.32,36.96,772.22,2317
2023-09-23,5.50MM DWR,5.5,C032,1,12.32,12.32,772.22,772
2023-09-23,11MM DWR,11.0,C033,4,24.64,98.56,1406.34,5625
2023-09-25,11MM DWR,11.0,C036,3,24.64,73.92,1406.34,4219
2023-09-25,17MM DWR,17.0,C036,1,38.080000000000005,38.080000000000005,2069.93,2070
2023-09-25,3.30MM DWR,3.3,C037,7,7.392,51.744,479.03,3353
2023-09-25,3.30MM DWR,3.3,C037,5,7.392,36.96,479.0,2395
2023-09-25,3.30MM DWR,3.3,C037,1,7.392,7.392,479.03,479
2023-09-25,11MM DWR,11.0,C038,1,24.64,24.64,1449.91,1450
2023-09-25,3.30MM DWR,3.3,C041,5,7.392,36.96,434.49,2172
2023-09-25,17MM DWR,17.0,C043,10,38.080000000000005,380.80000000000007,2114.79,21148
2023-09-25,11MM DWR,11.0,C043,5,24.64,123.2,1441.9,7210
2023-09-26,3.30MM DWR,3.3,C049,1,7.392,7.392,479.03,479
2023-09-26,11MM DWR,11.0,C050,4,24.64,98.56,1449.91,5800
2023-09-26,3.30MM DWR,3.3,C050,10,7.392,73.92,479.03,4790
2023-09-26,5.50MM DWR,5.5,C050,15,12.32,184.8,772.22,11583
2023-09-26,3.30MM DWR,3.3,C051,6,7.392,44.352000000000004,479.03,2874
2023-09-26,17MM DWR,17.0,C056,15,38.080000000000005,571.2,2134.02,32010
2023-09-26,3.30MM DWR,3.3,C056,30,7.392,221.76000000000002,479.03,14371
2023-09-26,11MM DWR,11.0,C056,10,24.64,246.4,1449.91,14499
2023-09-26,11MM DIR,11.0,C056,10,24.64,246.4,1115.07,11151
2023-09-26,5.50MM DWR,5.5,C057,30,12.32,369.6,772.23,23167
2023-09-26,11MM DWR,11.0,C057,20,24.64,492.8,1449.9,28998
2023-09-27,3.30MM DWR,3.3,C058,10,7.392,73.92,479.03,4790
2023-09-27,11MM DWR,11.0,C059,10,24.64,246.4,1449.91,14499
2023-09-27,3.30MM DWR,3.3,C062,5,7.392,36.96,479.03,2395
2023-09-27,3MM HDHMR,3.0,C063,14,6.720000000000001,94.08000000000001,543.12,7604
2023-09-27,12MM HDHMR,12.0,C063,1,26.880000000000003,26.880000000000003,1977.01,1977
2023-09-27,18MM HDHMR,18.0,C063,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-09-27,18MM HDHMR,18.0,C064,7,40.32000000000001,282.24000000000007,2797.61,19583
2023-09-28,11MM DWR,11.0,C068,3,24.64,73.92,1504.0,4512
2023-09-28,3.30MM DWR,3.3,C068,1,7.392,7.392,544.0,544
2023-09-28,5.50MM DWR,5.5,C069,9,12.32,110.88,772.22,6950
2023-09-28,3.30MM DWR,3.3,C069,3,7.392,22.176000000000002,479.03,1437
2023-09-28,17MM DWR,17.0,C071,10,38.080000000000005,380.80000000000007,2134.02,21340
2023-09-28,7.50MM DWR,7.5,C074,2,16.8,33.6,975.69,1951
2023-09-28,3.30MM DWR,3.3,C074,3,7.392,22.176000000000002,479.03,1437
2023-09-28,17MM DWR,17.0,C074,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-09-29,17MM DWR,17.0,C077,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-09-29,3.30MM DWR,3.3,C078,5,7.392,36.96,479.03,2395
2023-09-30,11MM DIR,11.0,C086,5,24.64,123.2,1081.75,5409
2023-09-30,17MM DWR,17.0,C087,2,38.080000000000005,76.16000000000001,2131.2,4262
2023-09-30,5.50MM DWR,5.5,C087,15,12.32,184.8,771.2,11568
2023-09-30,5.50MM HDHMR,5.5,C082,3,12.32,36.96,964.33,2893
2023-10-02,17MM DWR,17.0,C095,5,38.080000000000005,190.40000000000003,2069.93,10350
2023-10-02,11MM DWR,11.0,C095,5,24.64,123.2,1406.34,7032
2023-10-02,3.30MM DWR,3.3,C095,25,7.392,184.8,464.61,11615
2023-10-02,17MM DWR,17.0,C101,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-02,3.30MM DWR,3.3,C102,6,7.392,44.352000000000004,479.03,2874
2023-10-02,17MM DWR,17.0,C104,30,38.080000000000005,1142.4,1609.8,48294
2023-10-02,11MM DWR,11.0,C104,20,24.64,492.8,1093.9,21878
2023-10-02,7.50MM DWR,7.5,C104,30,16.8,504.0,735.7,22071
2023-10-02,5.50MM DWR,5.5,C104,50,12.32,616.0,582.54,29127
2023-10-02,3.30MM DWR,3.3,C104,600,7.392,4435.2,360.48,216288
2023-10-02,3.30MM DIR,3.3,C104,200,7.392,1478.4,263.39,52678
2023-10-02,25MM DWR,25.0,C105,2,56.00000000000001,112.00000000000001,3552.0,7104
2023-10-02,18MM HDHMR,18.0,C100,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-10-02,12MM HDHMR,12.0,C100,6,26.880000000000003,161.28000000000003,1977.01,11862
2023-10-02,5.50MM HDHMR,5.5,C100,6,12.32,73.92,964.47,5787
2023-10-02,3MM HDHMR,3.0,C100,10,6.720000000000001,67.2,543.12,5431
2023-10-02,3MM HDHMR,3.0,C102,3,6.720000000000001,20.160000000000004,543.12,1629
2023-10-02,18MM HDHMR,18.0,C104,30,40.32000000000001,1209.6000000000001,2244.87,67346
2023-10-02,12MM HDHMR,12.0,C104,20,26.880000000000003,537.6,1506.65,30133
2023-10-02,8MM HDHMR,8.0,C104,15,17.92,268.8,990.73,14861
2023-10-02,5.50MM HDHMR,5.5,C104,15,12.32,184.8,735.4,11031
2023-10-03,3.30MM DWR,3.3,C107,1,7.392,7.392,512.68,513
2023-10-03,5.50MM DWR,5.5,C111,10,12.32,123.2,772.22,7722
2023-10-03,17MM DWR,17.0,C111,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-10-03,11MM DWR,11.0,C112,5,24.64,123.2,1406.34,7032
2023-10-03,3.30MM DWR,3.3,C115,3,7.392,22.176000000000002,479.03,1437
2023-10-03,18MM HDHMR,18.0,C109,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-10-03,3MM HDHMR,3.0,C109,1,6.720000000000001,6.720000000000001,543.12,543
2023-10-03,18MM HDHMR,18.0,C111,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-10-03,3MM HDHMR,3.0,C111,10,6.720000000000001,67.2,543.12,5431
2023-10-03,12MM HDHMR,12.0,C116,2,26.880000000000003,53.760000000000005,2080.0,4160
2023-10-04,17MM DWR,17.0,C126,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-10-04,17MM DWR,17.0,C127,6,38.080000000000005,228.48000000000002,2240.0,13440
2023-10-04,11MM DWR,11.0,C130,1,24.64,24.64,1449.91,1450
2023-10-04,3.30MM DWR,3.3,C131,4,7.392,29.568,512.68,2051
2023-10-04,11MM DWR,11.0,C132,3,24.64,73.92,1449.91,4350
2023-10-05,17MM DWR,17.0,C133,5,38.080000000000005,190.40000000000003,2134.0,10670
2023-10-05,3.30MM DWR,3.3,C141,15,7.392,110.88000000000001,479.03,7185
2023-10-05,3.30MM DWR,3.3,C141,5,7.392,36.96,479.03,2395
2023-10-05,5.50MM HDHMR,5.5,C142,16,12.32,197.12,964.47,15432
2023-10-06,3.30MM DWR,3.3,C152,10,7.392,73.92,479.03,4790
2023-10-07,11MM DWR,11.0,C155,5,24.64,123.2,1450.0,7250
2023-10-07,7.50MM DWR,7.5,C160,8,16.8,134.4,956.14,7649
2023-10-07,3.30MM DWR,3.3,C161,5,7.392,36.96,479.03,2395
2023-10-07,11MM DWR,11.0,C164,3,24.64,73.92,1449.91,4350
2023-10-07,17MM DWR,17.0,C164,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-10-07,17MM DWR,17.0,C165,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-10-07,11MM DWR,11.0,C165,15,24.64,369.6,1449.91,21749
2023-10-07,25MM DWR,25.0,C165,4,56.00000000000001,224.00000000000003,3473.38,13894
2023-10-09,7.50MM DIR,7.5,C171,7,16.8,117.60000000000001,832.0,5824
2023-10-09,3.30MM DWR,3.3,C178,20,7.392,147.84,479.03,9581
2023-10-09,3.30MM DWR,3.3,C179,25,7.392,184.8,464.61,11615
2023-10-09,7.50MM DIR,7.5,C181,20,16.8,336.0,749.79,14996
2023-10-09,3.30MM DWR,3.3,C185,1,7.392,7.392,479.03,479
2023-10-09,5.50MM HDHMR,5.5,C188,4,12.32,49.28,964.47,3858
2023-10-10,11MM DWR,11.0,C190,1,24.64,24.64,1449.91,1450
2023-10-10,25MM DWR,25.0,C191,1,56.00000000000001,56.00000000000001,3473.38,3473
2023-10-10,5.50MM DWR,5.5,C194,15,12.32,184.8,772.22,11583
2023-10-10,3.30MM DWR,3.3,C197,4,7.392,29.568,479.03,1916
2023-10-10,5.50MM DIR,5.5,C197,4,12.32,49.28,594.38,2378
2023-10-10,17MM DWR,17.0,C197,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-10,5.50MM DWR,5.5,C197,12,12.32,147.84,772.22,9267
2023-10-10,3.30MM DWR,3.3,C197,7,7.392,51.744,479.03,3353
2023-10-10,11MM DWR,11.0,C205,1,24.64,24.64,1116.67,1117
2023-10-10,17MM DWR,17.0,C206,12,38.080000000000005,456.96000000000004,1647.61,19771
2023-10-10,18MM HDHMR,18.0,C191,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-10-11,5.50MM DWR,5.5,C207,2,12.32,24.64,772.22,1544
2023-10-11,3.30MM DWR,3.3,C209,5,7.392,36.96,479.03,2395
2023-10-11,5.50MM DWR,5.5,C209,4,12.32,49.28,772.22,3089
2023-10-11,3.30MM DWR,3.3,C209,3,7.392,22.176000000000002,479.03,1437
2023-10-11,3.30MM DWR,3.3,C210,1,7.392,7.392,512.0,512
2023-10-11,3.30MM DWR,3.3,C212,4,7.392,29.568,479.03,1916
2023-10-11,17MM DIR,17.0,C212,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-10-11,25MM DWR,25.0,C212,4,56.00000000000001,224.00000000000003,3473.38,13894
2023-10-11,11MM DWR,11.0,C212,3,24.64,73.92,1449.91,4350
2023-10-11,5.50MM DWR,5.5,C212,5,12.32,61.6,772.22,3861
2023-10-11,3.30MM DWR,3.3,C213,4,7.392,29.568,479.03,1916
2023-10-11,2.10MM DIR,2.1,C214,2,4.704000000000001,9.408000000000001,261.14,522
2023-10-11,3.30MM DWR,3.3,C214,3,7.392,22.176000000000002,479.03,1437
2023-10-11,18MM HDHMR,18.0,C213,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-10-11,3MM HDHMR,3.0,C214,7,6.720000000000001,47.040000000000006,543.12,3802
2023-10-12,17MM DWR,17.0,C217,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-10-12,3.30MM DWR,3.3,C218,2,7.392,14.784,479.03,958
2023-10-12,18MM HDHMR,18.0,C219,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-10-13,5.50MM DWR,5.5,C228,3,12.32,36.96,749.15,2247
2023-10-13,17MM DWR,17.0,C228,5,38.080000000000005,190.40000000000003,2069.93,10350
2023-10-14,17MM DWR,17.0,C230,20,38.080000000000005,761.6000000000001,1647.61,32952
2023-10-14,7.50MM DWR,7.5,C231,2,16.8,33.6,1025.35,2051
2023-10-14,3.30MM DWR,3.3,C232,20,7.392,147.84,479.03,9581
2023-10-14,3.30MM DWR,3.3,C238,7,7.392,51.744,479.03,3353
2023-10-14,18MM HDHMR,18.0,C234,4,40.32000000000001,161.28000000000003,2856.25,11425
2023-10-14,12MM HDHMR,12.0,C234,3,26.880000000000003,80.64000000000001,1917.73,5753
2023-10-14,8MM HDHMR,8.0,C234,3,17.92,53.760000000000005,1260.22,3781
2023-10-14,3MM HDHMR,3.0,C234,10,6.720000000000001,67.2,526.77,5268
2023-10-14,5.50MM HDHMR,5.5,C237,17,12.32,209.44,964.47,16396
2023-10-14,12MM HDHMR,12.0,C237,5,26.880000000000003,134.4,1977.01,9885
2023-10-14,18MM HDHMR,18.0,C237,5,40.32000000000001,201.60000000000002,2944.69,14723
2023-10-16,17MM DWR,17.0,C242,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-10-16,11MM DWR,11.0,C242,1,24.64,24.64,1449.91,1450
2023-10-16,5.50MM DWR,5.5,C242,15,12.32,184.8,772.22,11583
2023-10-16,3.30MM DIR,3.3,C242,2,7.392,14.784,368.49,737
2023-10-16,5.50MM DIR,5.5,C242,5,12.32,61.6,594.38,2972
2023-10-16,3.30MM DWR,3.3,C242,7,7.392,51.744,479.03,3353
2023-10-16,5.50MM DWR,5.5,C251,15,12.32,184.8,772.22,11583
2023-10-16,11MM DWR,11.0,C251,7,24.64,172.48000000000002,1449.91,10149
2023-10-16,17MM DWR,17.0,C251,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-10-17,17MM DWR,17.0,C256,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-17,11MM DWR,11.0,C256,1,24.64,24.64,1449.91,1450
2023-10-17,17MM DWR,17.0,C258,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-17,5.50MM DWR,5.5,C258,1,12.32,12.32,772.22,772
2023-10-17,3.30MM DWR,3.3,C259,8,7.392,59.136,480.63,3845
2023-10-17,17MM DWR,17.0,C259,1,38.080000000000005,38.080000000000005,2178.87,2179
2023-10-17,11MM DWR,11.0,C261,1,24.64,24.64,1449.91,1450
2023-10-17,5.50MM DWR,5.5,C261,3,12.32,36.96,772.22,2317
2023-10-17,3.30MM DWR,3.3,C262,2,7.392,14.784,479.03,958
2023-10-18,3.30MM DWR,3.3,C265,10,7.392,73.92,479.03,4790
2023-10-18,3.30MM DWR,3.3,C266,5,7.392,36.96,479.03,2395
2023-10-18,7.50MM DWR,7.5,C267,5,16.8,84.0,975.69,4878
2023-10-18,17MM DWR,17.0,C268,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-10-18,5.50MM DWR,5.5,C270,3,12.32,36.96,749.15,2247
2023-10-18,3.30MM DIR,3.3,C272,5,7.392,36.96,368.49,1842
2023-10-18,3.30MM DWR,3.3,C274,1,7.392,7.392,479.03,479
2023-10-19,11MM DWR,11.0,C281,2,24.64,49.28,1449.91,2900
2023-10-20,5.50MM DWR,5.5,C285,5,12.32,61.6,772.22,3861
2023-10-20,3.30MM DWR,3.3,C285,10,7.392,73.92,479.03,4790
2023-10-20,17MM DWR,17.0,C287,8,38.080000000000005,304.64000000000004,2134.02,17072
2023-10-20,17MM DWR,17.0,C289,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-20,3.30MM DWR,3.3,C290,15,7.392,110.88000000000001,479.03,7185
2023-10-20,3MM HDHMR,3.0,C291,7,6.720000000000001,47.040000000000006,640.0,4480
2023-10-20,8MM HDHMR,8.0,C291,1,17.92,17.92,1408.0,1408
2023-10-21,17MM DWR,17.0,C299,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-10-21,18MM HDHMR,18.0,C301,8,40.32000000000001,322.56000000000006,2797.29,22378
2023-10-21,5.50MM HDHMR,5.5,C301,1,12.32,12.32,916.09,916
2023-10-21,3MM HDHMR,3.0,C304,20,6.720000000000001,134.4,543.12,10862
2023-10-23,3.30MM DWR,3.3,C309,12,7.392,88.70400000000001,464.61,5575
2023-10-23,3.30MM DWR,3.3,C311,4,7.392,29.568,479.03,1916
2023-10-23,3.30MM DWR,3.3,C313,1,7.392,7.392,479.03,479
2023-10-24,11MM DWR,11.0,C318,1,24.64,24.64,1449.91,1450
2023-10-24,3.30MM DWR,3.3,C318,1,7.392,7.392,479.03,479
2023-10-24,7.50MM DWR,7.5,C320,3,16.8,50.400000000000006,975.69,2927
2023-10-25,3.30MM DWR,3.3,C323,10,7.392,73.92,480.63,4806
2023-10-25,11MM DWR,11.0,C325,3,24.64,73.92,1449.91,4350
2023-10-25,3MM HDHMR,3.0,C326,4,6.720000000000001,26.880000000000003,576.0,2304
2023-10-26,11MM DWR,11.0,C335,2,24.64,49.28,1449.91,2900
2023-10-26,3.30MM DWR,3.3,C335,2,7.392,14.784,479.03,958
2023-10-26,3.30MM DWR,3.3,C336,3,7.392,22.176000000000002,479.03,1437
2023-10-26,7.50MM DWR,7.5,C337,8,16.8,134.4,956.13,7649
2023-10-26,3.30MM DWR,3.3,C338,5,7.392,36.96,512.0,2560
2023-10-27,5.50MM DWR,5.5,C345,6,12.32,73.92,772.22,4633
2023-10-27,3.30MM DIR,3.3,C345,5,7.392,36.96,368.49,1842
2023-10-27,11MM DWR,11.0,C346,1,24.64,24.64,1449.91,1450
2023-10-27,3.30MM DWR,3.3,C346,10,7.392,73.92,479.03,4790
2023-10-27,11MM DWR,11.0,C350,10,24.64,246.4,1449.91,14499
2023-10-27,25MM DWR,25.0,C350,2,56.00000000000001,112.00000000000001,3473.38,6947
2023-10-27,3.30MM DWR,3.3,C352,20,7.392,147.84,544.0,10880
2023-10-28,3.30MM DWR,3.3,C355,4,7.392,29.568,407.25,1629
2023-10-28,17MM DWR,17.0,C357,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-10-28,3.30MM DWR,3.3,C361,3,7.392,22.176000000000002,479.03,1437
2023-10-30,3.30MM DWR,3.3,C363,10,7.392,73.92,479.03,4790
2023-10-30,11MM DWR,11.0,C365,2,24.64,49.28,1406.34,2813
2023-10-30,17MM DWR,17.0,C365,1,38.080000000000005,38.080000000000005,2069.93,2070
2023-10-30,3.30MM DIR,3.3,C371,1,7.392,7.392,368.49,368
2023-10-31,11MM DWR,11.0,C372,2,24.64,49.28,1449.91,2900
2023-10-31,3.30MM DWR,3.3,C374,2,7.392,14.784,479.03,958
2023-10-31,3.30MM DWR,3.3,C374,2,7.392,14.784,479.03,958
2023-10-31,3.30MM DWR,3.3,C374,5,7.392,36.96,479.03,2395
2023-10-31,11MM DWR,11.0,C377,1,24.64,24.64,1449.91,1450
2023-10-31,3.30MM DIR,3.3,C379,10,7.392,73.92,368.49,3685
2023-10-31,11MM DIR,11.0,C381,20,24.64,492.8,1115.07,22301
2023-10-31,5.50MM DIR,5.5,C381,5,12.32,61.6,594.38,2972
2023-10-31,5.50MM DWR,5.5,C386,2,12.32,24.64,832.0,1664
2023-10-31,3MM HDHMR,3.0,C383,10,6.720000000000001,67.2,543.12,5431
2023-11-01,2.10MM DIR,2.1,C387,4,4.704000000000001,18.816000000000003,261.25,1045
2023-11-01,3.30MM DWR,3.3,C387,1,7.392,7.392,479.0,479
2023-11-01,17MM DIR,17.0,C388,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-11-01,11MM DWR,11.0,C390,2,24.64,49.28,1449.91,2900
2023-11-01,5.50MM DWR,5.5,C390,3,12.32,36.96,772.22,2317
2023-11-02,11MM DWR,11.0,C395,5,24.64,123.2,1449.91,7250
2023-11-02,3.30MM DWR,3.3,C396,10,7.392,73.92,479.03,4790
2023-11-02,3.30MM DWR,3.3,C396,4,7.392,29.568,479.03,1916
2023-11-02,5.50MM DWR,5.5,C398,8,12.32,98.56,772.22,6178
2023-11-02,3.30MM DIR,3.3,C400,10,7.392,73.92,357.59,3576
2023-11-02,17MM DWR,17.0,C400,10,38.080000000000005,380.80000000000007,2069.93,20699
2023-11-02,7.50MM DWR,7.5,C400,5,16.8,84.0,946.53,4733
2023-11-02,5.50MM DWR,5.5,C400,5,12.32,61.6,749.15,3746
2023-11-02,3.30MM DWR,3.3,C400,10,7.392,73.92,464.61,4646
2023-11-02,7.50MM DIR,7.5,C400,3,16.8,50.400000000000006,727.36,2182
2023-11-02,11MM DWR,11.0,C400,5,24.64,123.2,1406.34,7032
2023-11-02,18MM HDHMR,18.0,C396,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-11-03,11MM DIR,11.0,C406,2,24.64,49.28,1152.0,2304
2023-11-03,7.50MM DWR,7.5,C409,2,16.8,33.6,975.69,1951
2023-11-03,3MM HDHMR,3.0,C410,5,6.720000000000001,33.6,576.0,2880
2023-11-03,3MM HDHMR,3.0,C411,15,6.720000000000001,100.80000000000001,526.77,7902
2023-11-04,11MM DWR,11.0,C412,2,24.64,49.28,1449.91,2900
2023-11-04,3.30MM DWR,3.3,C413,6,7.392,44.352000000000004,479.03,2874
2023-11-06,11MM DIR,11.0,C423,6,24.64,147.84,861.3,5168
2023-11-06,3.30MM DWR,3.3,C424,10,7.392,73.92,479.03,4790
2023-11-06,17MM DWR,17.0,C424,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-11-06,17MM DWR,17.0,C425,6,38.080000000000005,228.48000000000002,1846.6,11080
2023-11-06,3.30MM DWR,3.3,C427,15,7.392,110.88000000000001,479.03,7185
2023-11-06,3.30MM DWR,3.3,C429,5,7.392,36.96,479.03,2395
2023-11-06,5.50MM DWR,5.5,C429,1,12.32,12.32,772.22,772
2023-11-06,3.30MM DWR,3.3,C431,1,7.392,7.392,479.03,479
2023-11-06,3MM HDHMR,3.0,C428,7,6.720000000000001,47.040000000000006,576.0,4032
2023-11-06,5.50MM HDHMR,5.5,C428,1,12.32,12.32,992.0,992
2023-11-08,3.30MM DWR,3.3,C436,4,7.392,29.568,512.0,2048
2023-11-09,17MM DWR,17.0,C440,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-11-09,3.30MM DIR,3.3,C444,1,7.392,7.392,368.0,368
2023-11-10,17MM DWR,17.0,C446,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-11-10,17MM DWR,17.0,C448,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-11-17,12MM HDHMR,12.0,C460,1,26.880000000000003,26.880000000000003,1934.39,1934
2023-11-17,18MM HDHMR,18.0,C460,4,40.32000000000001,161.28000000000003,2885.73,11543
2023-11-20,17MM DWR,17.0,C471,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-11-20,3.30MM DWR,3.3,C475,4,7.392,29.568,512.68,2051
2023-11-21,11MM DWR,11.0,C482,4,24.64,98.56,1449.91,5800
